[09:38:20] 1080x898 matrix with 153075 entries loaded from E:/krzys/informatyka-studia/sem-16-2017L/msi2/proj/SmogDetector/SmogDetector.Python/data/data_reg3_train.txt
[('max_depth', 1), ('eta', 0.1), ('silent', 1), ('gamma', 1.0), ('objective', 'reg:linear'), ('eval_metric', 'rmse')]
[0]     train-rmse:66.8599      eval-rmse:65.7149
Multiple eval metrics have been passed: 'eval-rmse' will be used for early stopping.

Will train until eval-rmse hasn't improved in 100 rounds.
[475]   train-rmse:15.6646      eval-rmse:23.6373
[476]   train-rmse:15.6595      eval-rmse:23.6255
[477]   train-rmse:15.6543      eval-rmse:23.6255
[478]   train-rmse:15.6492      eval-rmse:23.635
[479]   train-rmse:15.6441      eval-rmse:23.6686
[480]   train-rmse:15.639       eval-rmse:23.671
[481]   train-rmse:15.6341      eval-rmse:23.6598
[482]   train-rmse:15.6289      eval-rmse:23.6661
[483]   train-rmse:15.6239      eval-rmse:23.6663
[484]   train-rmse:15.6187      eval-rmse:23.666
[485]   train-rmse:15.6137      eval-rmse:23.6633
[486]   train-rmse:15.6086      eval-rmse:23.6699
[487]   train-rmse:15.6036      eval-rmse:23.6699
[488]   train-rmse:15.5984      eval-rmse:23.67
[489]   train-rmse:15.5933      eval-rmse:23.6605
[490]   train-rmse:15.5881      eval-rmse:23.6513
[491]   train-rmse:15.5831      eval-rmse:23.6514
[492]   train-rmse:15.578       eval-rmse:23.7032
[493]   train-rmse:15.5733      eval-rmse:23.7005
[494]   train-rmse:15.5684      eval-rmse:23.6922
[495]   train-rmse:15.5636      eval-rmse:23.708
[496]   train-rmse:15.5588      eval-rmse:23.7401
[497]   train-rmse:15.5538      eval-rmse:23.7281
[498]   train-rmse:15.5489      eval-rmse:23.7128
[499]   train-rmse:15.5439      eval-rmse:23.6917
[500]   train-rmse:15.5389      eval-rmse:23.6989
[501]   train-rmse:15.534       eval-rmse:23.7083
[502]   train-rmse:15.5292      eval-rmse:23.7155
[503]   train-rmse:15.5242      eval-rmse:23.6982
[504]   train-rmse:15.5192      eval-rmse:23.6979
[505]   train-rmse:15.5142      eval-rmse:23.6847
[506]   train-rmse:15.5093      eval-rmse:23.6846
[507]   train-rmse:15.5044      eval-rmse:23.6726
[508]   train-rmse:15.4997      eval-rmse:23.6989
[509]   train-rmse:15.4949      eval-rmse:23.6992
[510]   train-rmse:15.4901      eval-rmse:23.6761
[511]   train-rmse:15.4852      eval-rmse:23.6592
[512]   train-rmse:15.4804      eval-rmse:23.6601
[513]   train-rmse:15.4757      eval-rmse:23.6516
[514]   train-rmse:15.471       eval-rmse:23.6357
[515]   train-rmse:15.4663      eval-rmse:23.6232
[516]   train-rmse:15.4617      eval-rmse:23.623
[517]   train-rmse:15.4569      eval-rmse:23.6231
[518]   train-rmse:15.4522      eval-rmse:23.655
[519]   train-rmse:15.4475      eval-rmse:23.6642
[520]   train-rmse:15.4428      eval-rmse:23.6674
[521]   train-rmse:15.4381      eval-rmse:23.6549
[522]   train-rmse:15.4337      eval-rmse:23.6549
[523]   train-rmse:15.4291      eval-rmse:23.6442
[524]   train-rmse:15.4246      eval-rmse:23.6443
[525]   train-rmse:15.42        eval-rmse:23.6443
[526]   train-rmse:15.4155      eval-rmse:23.6443
[527]   train-rmse:15.411       eval-rmse:23.6297
[528]   train-rmse:15.4063      eval-rmse:23.6099
[529]   train-rmse:15.4016      eval-rmse:23.6097
[530]   train-rmse:15.3971      eval-rmse:23.6011
[531]   train-rmse:15.3922      eval-rmse:23.5905
[532]   train-rmse:15.3877      eval-rmse:23.5974
[533]   train-rmse:15.3831      eval-rmse:23.6065
[534]   train-rmse:15.3785      eval-rmse:23.6378
[535]   train-rmse:15.374       eval-rmse:23.6374
[536]   train-rmse:15.3695      eval-rmse:23.6313
[537]   train-rmse:15.3649      eval-rmse:23.6315
[538]   train-rmse:15.3604      eval-rmse:23.6265
[539]   train-rmse:15.356       eval-rmse:23.6211
[540]   train-rmse:15.3515      eval-rmse:23.621
[541]   train-rmse:15.347       eval-rmse:23.6209
[542]   train-rmse:15.3426      eval-rmse:23.602
[543]   train-rmse:15.338       eval-rmse:23.5933
[544]   train-rmse:15.3336      eval-rmse:23.5825
[545]   train-rmse:15.3292      eval-rmse:23.5874
[546]   train-rmse:15.3247      eval-rmse:23.6119
[547]   train-rmse:15.3204      eval-rmse:23.6007
[548]   train-rmse:15.3159      eval-rmse:23.5948
[549]   train-rmse:15.3115      eval-rmse:23.6091
[550]   train-rmse:15.3072      eval-rmse:23.6045
[551]   train-rmse:15.3027      eval-rmse:23.595
[552]   train-rmse:15.2984      eval-rmse:23.6043
[553]   train-rmse:15.294       eval-rmse:23.6132
[554]   train-rmse:15.2898      eval-rmse:23.6013
[555]   train-rmse:15.2854      eval-rmse:23.6024
[556]   train-rmse:15.2812      eval-rmse:23.5953
[557]   train-rmse:15.277       eval-rmse:23.6178
[558]   train-rmse:15.2726      eval-rmse:23.6018
[559]   train-rmse:15.2683      eval-rmse:23.5907
[560]   train-rmse:15.2639      eval-rmse:23.5903
[561]   train-rmse:15.2596      eval-rmse:23.5905
[562]   train-rmse:15.2554      eval-rmse:23.5903
[563]   train-rmse:15.251       eval-rmse:23.5906
[564]   train-rmse:15.2467      eval-rmse:23.6207
[565]   train-rmse:15.2426      eval-rmse:23.6208
[566]   train-rmse:15.2384      eval-rmse:23.6032
[567]   train-rmse:15.234       eval-rmse:23.5884
[568]   train-rmse:15.2298      eval-rmse:23.5946
[569]   train-rmse:15.2257      eval-rmse:23.5922
[570]   train-rmse:15.2214      eval-rmse:23.5993
[571]   train-rmse:15.2171      eval-rmse:23.5991
[572]   train-rmse:15.2131      eval-rmse:23.5974
[573]   train-rmse:15.209       eval-rmse:23.5978
[574]   train-rmse:15.2048      eval-rmse:23.6446
[575]   train-rmse:15.2007      eval-rmse:23.6312
[576]   train-rmse:15.1965      eval-rmse:23.6224
[577]   train-rmse:15.1924      eval-rmse:23.6284
[578]   train-rmse:15.1884      eval-rmse:23.6183
[579]   train-rmse:15.1843      eval-rmse:23.6025
[580]   train-rmse:15.1802      eval-rmse:23.6023
[581]   train-rmse:15.1761      eval-rmse:23.6021
[582]   train-rmse:15.172       eval-rmse:23.6155
[583]   train-rmse:15.1679      eval-rmse:23.616
[584]   train-rmse:15.1638      eval-rmse:23.6054
[585]   train-rmse:15.1597      eval-rmse:23.6049
[586]   train-rmse:15.1553      eval-rmse:23.6052
[587]   train-rmse:15.1513      eval-rmse:23.605
[588]   train-rmse:15.1473      eval-rmse:23.597
[589]   train-rmse:15.143       eval-rmse:23.5791
[590]   train-rmse:15.1389      eval-rmse:23.5653
[591]   train-rmse:15.1347      eval-rmse:23.5741
[592]   train-rmse:15.1307      eval-rmse:23.5738
[593]   train-rmse:15.1267      eval-rmse:23.6387
[594]   train-rmse:15.1227      eval-rmse:23.6373
[595]   train-rmse:15.1184      eval-rmse:23.6271
[596]   train-rmse:15.1144      eval-rmse:23.6264
[597]   train-rmse:15.1104      eval-rmse:23.6269
[598]   train-rmse:15.1065      eval-rmse:23.6166
[599]   train-rmse:15.1024      eval-rmse:23.6113
[600]   train-rmse:15.0985      eval-rmse:23.612
[601]   train-rmse:15.0946      eval-rmse:23.6019
[602]   train-rmse:15.0907      eval-rmse:23.6016
[603]   train-rmse:15.0868      eval-rmse:23.5993
[604]   train-rmse:15.083       eval-rmse:23.599
[605]   train-rmse:15.079       eval-rmse:23.5995
[606]   train-rmse:15.0751      eval-rmse:23.5983
[607]   train-rmse:15.0711      eval-rmse:23.5884
[608]   train-rmse:15.0672      eval-rmse:23.5782
[609]   train-rmse:15.0632      eval-rmse:23.5611
[610]   train-rmse:15.0593      eval-rmse:23.5681
[611]   train-rmse:15.0554      eval-rmse:23.577
[612]   train-rmse:15.0515      eval-rmse:23.5864
[613]   train-rmse:15.0476      eval-rmse:23.6033
[614]   train-rmse:15.0437      eval-rmse:23.6132
[615]   train-rmse:15.0397      eval-rmse:23.6027
[616]   train-rmse:15.0357      eval-rmse:23.5878
[617]   train-rmse:15.0318      eval-rmse:23.5882
[618]   train-rmse:15.0279      eval-rmse:23.5874
[619]   train-rmse:15.024       eval-rmse:23.5684
[620]   train-rmse:15.0201      eval-rmse:23.5909
[621]   train-rmse:15.0163      eval-rmse:23.5746
[622]   train-rmse:15.0124      eval-rmse:23.5662
[623]   train-rmse:15.0086      eval-rmse:23.5581
[624]   train-rmse:15.0048      eval-rmse:23.5504
[625]   train-rmse:15.001       eval-rmse:23.5475
[626]   train-rmse:14.9972      eval-rmse:23.5425
[627]   train-rmse:14.9935      eval-rmse:23.5413
[628]   train-rmse:14.9897      eval-rmse:23.5211
[629]   train-rmse:14.986       eval-rmse:23.5291
[630]   train-rmse:14.9821      eval-rmse:23.5188
[631]   train-rmse:14.9783      eval-rmse:23.5079
[632]   train-rmse:14.9746      eval-rmse:23.5076
[633]   train-rmse:14.9708      eval-rmse:23.5067
[634]   train-rmse:14.967       eval-rmse:23.5292
[635]   train-rmse:14.9632      eval-rmse:23.5305
[636]   train-rmse:14.9596      eval-rmse:23.5262
[637]   train-rmse:14.9559      eval-rmse:23.5257
[638]   train-rmse:14.9521      eval-rmse:23.5263
[639]   train-rmse:14.9483      eval-rmse:23.5254
[640]   train-rmse:14.9446      eval-rmse:23.5112
[641]   train-rmse:14.9409      eval-rmse:23.4956
[642]   train-rmse:14.9371      eval-rmse:23.495
[643]   train-rmse:14.9334      eval-rmse:23.4848
[644]   train-rmse:14.9297      eval-rmse:23.4949
[645]   train-rmse:14.9261      eval-rmse:23.481
[646]   train-rmse:14.9223      eval-rmse:23.5066
[647]   train-rmse:14.9187      eval-rmse:23.5101
[648]   train-rmse:14.9151      eval-rmse:23.5013
[649]   train-rmse:14.9114      eval-rmse:23.5009
[650]   train-rmse:14.9078      eval-rmse:23.5015
[651]   train-rmse:14.904       eval-rmse:23.4935
[652]   train-rmse:14.9003      eval-rmse:23.5211
[653]   train-rmse:14.8967      eval-rmse:23.522
[654]   train-rmse:14.8932      eval-rmse:23.5333
[655]   train-rmse:14.8896      eval-rmse:23.5445
[656]   train-rmse:14.886       eval-rmse:23.5231
[657]   train-rmse:14.8824      eval-rmse:23.5225
[658]   train-rmse:14.8789      eval-rmse:23.5151
[659]   train-rmse:14.8753      eval-rmse:23.5062
[660]   train-rmse:14.8717      eval-rmse:23.5054
[661]   train-rmse:14.8681      eval-rmse:23.5058
[662]   train-rmse:14.8646      eval-rmse:23.5064
[663]   train-rmse:14.8611      eval-rmse:23.5061
[664]   train-rmse:14.8574      eval-rmse:23.4907
[665]   train-rmse:14.8538      eval-rmse:23.4904
[666]   train-rmse:14.8502      eval-rmse:23.4938
[667]   train-rmse:14.8467      eval-rmse:23.4824
[668]   train-rmse:14.8432      eval-rmse:23.4815
[669]   train-rmse:14.8396      eval-rmse:23.4714
[670]   train-rmse:14.8359      eval-rmse:23.4616
[671]   train-rmse:14.8323      eval-rmse:23.4569
[672]   train-rmse:14.8287      eval-rmse:23.4565
[673]   train-rmse:14.8252      eval-rmse:23.4571
[674]   train-rmse:14.8217      eval-rmse:23.463
[675]   train-rmse:14.8182      eval-rmse:23.4627
[676]   train-rmse:14.8147      eval-rmse:23.4616
[677]   train-rmse:14.8113      eval-rmse:23.4549
[678]   train-rmse:14.8078      eval-rmse:23.4453
[679]   train-rmse:14.8041      eval-rmse:23.4382
[680]   train-rmse:14.8006      eval-rmse:23.4247
[681]   train-rmse:14.7971      eval-rmse:23.4216
[682]   train-rmse:14.7937      eval-rmse:23.4071
[683]   train-rmse:14.7901      eval-rmse:23.407
[684]   train-rmse:14.7866      eval-rmse:23.4135
[685]   train-rmse:14.7831      eval-rmse:23.413
[686]   train-rmse:14.7797      eval-rmse:23.412
[687]   train-rmse:14.7762      eval-rmse:23.3916
[688]   train-rmse:14.7728      eval-rmse:23.3909
[689]   train-rmse:14.7693      eval-rmse:23.3964
[690]   train-rmse:14.7659      eval-rmse:23.382
[691]   train-rmse:14.7625      eval-rmse:23.3915
[692]   train-rmse:14.7591      eval-rmse:23.383
[693]   train-rmse:14.7556      eval-rmse:23.4074
[694]   train-rmse:14.752       eval-rmse:23.3944
[695]   train-rmse:14.7487      eval-rmse:23.4352
[696]   train-rmse:14.7452      eval-rmse:23.4362
[697]   train-rmse:14.7418      eval-rmse:23.4363
[698]   train-rmse:14.7383      eval-rmse:23.4261
[699]   train-rmse:14.735       eval-rmse:23.4521
[700]   train-rmse:14.7317      eval-rmse:23.4529
[701]   train-rmse:14.7283      eval-rmse:23.4364
[702]   train-rmse:14.7248      eval-rmse:23.4359
[703]   train-rmse:14.7215      eval-rmse:23.4267
[704]   train-rmse:14.7181      eval-rmse:23.4269
[705]   train-rmse:14.7148      eval-rmse:23.4348
[706]   train-rmse:14.7114      eval-rmse:23.427
[707]   train-rmse:14.7081      eval-rmse:23.4261
[708]   train-rmse:14.7046      eval-rmse:23.4267
[709]   train-rmse:14.7013      eval-rmse:23.4279
[710]   train-rmse:14.698       eval-rmse:23.4288
[711]   train-rmse:14.6947      eval-rmse:23.4291
[712]   train-rmse:14.6913      eval-rmse:23.4427
[713]   train-rmse:14.688       eval-rmse:23.4646
[714]   train-rmse:14.6847      eval-rmse:23.4603
[715]   train-rmse:14.6814      eval-rmse:23.4512
[716]   train-rmse:14.678       eval-rmse:23.446
[717]   train-rmse:14.6747      eval-rmse:23.4331
[718]   train-rmse:14.6714      eval-rmse:23.438
[719]   train-rmse:14.6682      eval-rmse:23.43
[720]   train-rmse:14.665       eval-rmse:23.4197
[721]   train-rmse:14.6616      eval-rmse:23.4145
[722]   train-rmse:14.6584      eval-rmse:23.4378
[723]   train-rmse:14.6551      eval-rmse:23.4474
[724]   train-rmse:14.6519      eval-rmse:23.4469
[725]   train-rmse:14.6484      eval-rmse:23.4476
[726]   train-rmse:14.6452      eval-rmse:23.4532
[727]   train-rmse:14.6418      eval-rmse:23.4406
[728]   train-rmse:14.6386      eval-rmse:23.4365
[729]   train-rmse:14.6353      eval-rmse:23.4417
[730]   train-rmse:14.6321      eval-rmse:23.4228
[731]   train-rmse:14.6289      eval-rmse:23.4225
[732]   train-rmse:14.6257      eval-rmse:23.4259
[733]   train-rmse:14.6226      eval-rmse:23.4264
[734]   train-rmse:14.6194      eval-rmse:23.4358
[735]   train-rmse:14.6162      eval-rmse:23.4455
[736]   train-rmse:14.613       eval-rmse:23.4361
[737]   train-rmse:14.6099      eval-rmse:23.4571
[738]   train-rmse:14.6066      eval-rmse:23.4578
[739]   train-rmse:14.6033      eval-rmse:23.4574
[740]   train-rmse:14.6001      eval-rmse:23.45
[741]   train-rmse:14.5969      eval-rmse:23.4723
[742]   train-rmse:14.5937      eval-rmse:23.4718
[743]   train-rmse:14.5905      eval-rmse:23.4714
[744]   train-rmse:14.5874      eval-rmse:23.4636
[745]   train-rmse:14.5842      eval-rmse:23.4631
[746]   train-rmse:14.581       eval-rmse:23.4639
[747]   train-rmse:14.5778      eval-rmse:23.4524
[748]   train-rmse:14.5746      eval-rmse:23.4387
[749]   train-rmse:14.5713      eval-rmse:23.4396
[750]   train-rmse:14.5682      eval-rmse:23.441
[751]   train-rmse:14.5651      eval-rmse:23.4602
[752]   train-rmse:14.562       eval-rmse:23.4448
[753]   train-rmse:14.5588      eval-rmse:23.4438
[754]   train-rmse:14.5555      eval-rmse:23.4445
[755]   train-rmse:14.5524      eval-rmse:23.4449
[756]   train-rmse:14.5493      eval-rmse:23.4438
[757]   train-rmse:14.5462      eval-rmse:23.4592
[758]   train-rmse:14.5431      eval-rmse:23.4643
[759]   train-rmse:14.54        eval-rmse:23.4595
[760]   train-rmse:14.5369      eval-rmse:23.4606
[761]   train-rmse:14.5338      eval-rmse:23.5002
[762]   train-rmse:14.5308      eval-rmse:23.5716
[763]   train-rmse:14.5278      eval-rmse:23.5593
[764]   train-rmse:14.5247      eval-rmse:23.5466
[765]   train-rmse:14.5216      eval-rmse:23.5483
[766]   train-rmse:14.5183      eval-rmse:23.5366
[767]   train-rmse:14.5153      eval-rmse:23.5278
[768]   train-rmse:14.5121      eval-rmse:23.5241
[769]   train-rmse:14.5091      eval-rmse:23.5178
[770]   train-rmse:14.5061      eval-rmse:23.5192
[771]   train-rmse:14.5032      eval-rmse:23.5198
[772]   train-rmse:14.5002      eval-rmse:23.5111
[773]   train-rmse:14.4972      eval-rmse:23.5125
[774]   train-rmse:14.4942      eval-rmse:23.4931
[775]   train-rmse:14.4911      eval-rmse:23.4819
[776]   train-rmse:14.4881      eval-rmse:23.4862
[777]   train-rmse:14.485       eval-rmse:23.4921
[778]   train-rmse:14.4819      eval-rmse:23.4938
[779]   train-rmse:14.4788      eval-rmse:23.4933
[780]   train-rmse:14.4759      eval-rmse:23.4866
[781]   train-rmse:14.4728      eval-rmse:23.4853
[782]   train-rmse:14.4697      eval-rmse:23.4796
[783]   train-rmse:14.4667      eval-rmse:23.4805
[784]   train-rmse:14.4636      eval-rmse:23.4798
[785]   train-rmse:14.4606      eval-rmse:23.5012
[786]   train-rmse:14.4576      eval-rmse:23.5032
[787]   train-rmse:14.4546      eval-rmse:23.5041
[788]   train-rmse:14.4515      eval-rmse:23.5035
[789]   train-rmse:14.4485      eval-rmse:23.5218
[790]   train-rmse:14.4455      eval-rmse:23.5213
Stopping. Best iteration:
[690]   train-rmse:14.7659      eval-rmse:23.382

             precision    recall  f1-score   support

          0       0.94      0.59      0.72       157
          1       0.17      0.36      0.23        45
          2       0.36      0.50      0.42        58
          3       0.91      0.78      0.84        76

avg / total       0.73      0.58      0.63       336

[('max_depth', 2), ('eta', 0.1), ('silent', 1), ('gamma', 1.0), ('objective', 'reg:linear'), ('eval_metric', 'rmse')]
[0]     train-rmse:66.357       eval-rmse:65.239
Multiple eval metrics have been passed: 'eval-rmse' will be used for early stopping.

Will train until eval-rmse hasn't improved in 100 rounds.
[1]     train-rmse:61.1049      eval-rmse:60.4833
[2]     train-rmse:56.3664      eval-rmse:56.4991
[3]     train-rmse:52.2222      eval-rmse:52.682
[4]     train-rmse:48.5151      eval-rmse:49.4151
[5]     train-rmse:45.0507      eval-rmse:46.6765
[6]     train-rmse:42.1892      eval-rmse:44.2578
[7]     train-rmse:39.4891      eval-rmse:42.2515
[8]     train-rmse:37.2824      eval-rmse:40.6147
[9]     train-rmse:35.2553      eval-rmse:39.1336
[10]    train-rmse:33.27        eval-rmse:38.5334
[11]    train-rmse:31.7097      eval-rmse:37.3733
[12]    train-rmse:30.2372      eval-rmse:36.9478
[13]    train-rmse:28.9151      eval-rmse:35.9309
[14]    train-rmse:27.6695      eval-rmse:35.1593
[15]    train-rmse:26.6944      eval-rmse:34.4095
[16]    train-rmse:25.8773      eval-rmse:34.0591
[17]    train-rmse:25.0729      eval-rmse:33.4425
[18]    train-rmse:24.4051      eval-rmse:32.9398
[19]    train-rmse:23.7496      eval-rmse:32.3573
[20]    train-rmse:23.1939      eval-rmse:31.9207
[21]    train-rmse:22.5929      eval-rmse:31.7703
[22]    train-rmse:22.1406      eval-rmse:31.3654
[23]    train-rmse:21.7576      eval-rmse:31.0197
[24]    train-rmse:21.3046      eval-rmse:30.4333
[25]    train-rmse:20.9796      eval-rmse:30.1861
[26]    train-rmse:20.6076      eval-rmse:29.8186
[27]    train-rmse:20.2852      eval-rmse:29.3801
[28]    train-rmse:20.0641      eval-rmse:29.1496
[29]    train-rmse:19.8879      eval-rmse:29.16
[30]    train-rmse:19.6206      eval-rmse:29.1985
[31]    train-rmse:19.4334      eval-rmse:29.0072
[32]    train-rmse:19.1646      eval-rmse:28.7135
[33]    train-rmse:18.9668      eval-rmse:28.6051
[34]    train-rmse:18.7265      eval-rmse:28.2379
[35]    train-rmse:18.5141      eval-rmse:28.2399
[36]    train-rmse:18.2974      eval-rmse:28.0995
[37]    train-rmse:18.1225      eval-rmse:28.1098
[38]    train-rmse:18.0015      eval-rmse:27.941
[39]    train-rmse:17.908       eval-rmse:27.9393
[40]    train-rmse:17.7387      eval-rmse:27.8248
[41]    train-rmse:17.6442      eval-rmse:27.7343
[42]    train-rmse:17.4788      eval-rmse:27.6955
[43]    train-rmse:17.3321      eval-rmse:27.572
[44]    train-rmse:17.1821      eval-rmse:27.5554
[45]    train-rmse:17.0865      eval-rmse:27.5442
[46]    train-rmse:16.9586      eval-rmse:27.4267
[47]    train-rmse:16.8172      eval-rmse:27.4659
[48]    train-rmse:16.7484      eval-rmse:27.4339
[49]    train-rmse:16.6702      eval-rmse:27.3601
[50]    train-rmse:16.5964      eval-rmse:27.3322
[51]    train-rmse:16.5427      eval-rmse:27.3156
[52]    train-rmse:16.3812      eval-rmse:27.0993
[53]    train-rmse:16.3156      eval-rmse:27.1633
[54]    train-rmse:16.2036      eval-rmse:27.0895
[55]    train-rmse:16.1019      eval-rmse:27.1711
[56]    train-rmse:16.0071      eval-rmse:27.078
[57]    train-rmse:15.8692      eval-rmse:26.8146
[58]    train-rmse:15.8135      eval-rmse:26.7581
[59]    train-rmse:15.7659      eval-rmse:26.8091
[60]    train-rmse:15.6686      eval-rmse:26.8315
[61]    train-rmse:15.6307      eval-rmse:26.9076
[62]    train-rmse:15.581       eval-rmse:26.964
[63]    train-rmse:15.4939      eval-rmse:26.8832
[64]    train-rmse:15.424       eval-rmse:26.8042
[65]    train-rmse:15.3154      eval-rmse:26.7445
[66]    train-rmse:15.2327      eval-rmse:26.648
[67]    train-rmse:15.1877      eval-rmse:26.5796
[68]    train-rmse:15.1123      eval-rmse:26.6065
[69]    train-rmse:15.0356      eval-rmse:26.6868
[70]    train-rmse:15.0063      eval-rmse:26.6837
[71]    train-rmse:14.969       eval-rmse:26.6859
[72]    train-rmse:14.8978      eval-rmse:26.6248
[73]    train-rmse:14.8118      eval-rmse:26.7243
[74]    train-rmse:14.7309      eval-rmse:26.6507
[75]    train-rmse:14.6889      eval-rmse:26.6477
[76]    train-rmse:14.6555      eval-rmse:26.6883
[77]    train-rmse:14.578       eval-rmse:26.6477
[78]    train-rmse:14.4959      eval-rmse:26.6171
[79]    train-rmse:14.4581      eval-rmse:26.6181
[80]    train-rmse:14.4195      eval-rmse:26.5972
[81]    train-rmse:14.3515      eval-rmse:26.559
[82]    train-rmse:14.3112      eval-rmse:26.3967
[83]    train-rmse:14.2864      eval-rmse:26.3309
[84]    train-rmse:14.2305      eval-rmse:26.308
[85]    train-rmse:14.1992      eval-rmse:26.2559
[86]    train-rmse:14.1296      eval-rmse:26.3808
[87]    train-rmse:14.0971      eval-rmse:26.3818
[88]    train-rmse:14.0333      eval-rmse:26.2181
[89]    train-rmse:14.0055      eval-rmse:26.2547
[90]    train-rmse:13.9816      eval-rmse:26.2653
[91]    train-rmse:13.9249      eval-rmse:26.2148
[92]    train-rmse:13.8626      eval-rmse:26.1999
[93]    train-rmse:13.8268      eval-rmse:26.1862
[94]    train-rmse:13.7844      eval-rmse:26.1354
[95]    train-rmse:13.7634      eval-rmse:26.117
[96]    train-rmse:13.7372      eval-rmse:26.1548
[97]    train-rmse:13.6961      eval-rmse:26.1238
[98]    train-rmse:13.6738      eval-rmse:26.1556
[99]    train-rmse:13.6174      eval-rmse:26.1857
[100]   train-rmse:13.5898      eval-rmse:26.1866
[101]   train-rmse:13.5724      eval-rmse:26.1181
[102]   train-rmse:13.5377      eval-rmse:26.0419
[103]   train-rmse:13.4845      eval-rmse:26.0367
[104]   train-rmse:13.4603      eval-rmse:26.0058
[105]   train-rmse:13.4184      eval-rmse:25.9778
[106]   train-rmse:13.3948      eval-rmse:25.9747
[107]   train-rmse:13.3481      eval-rmse:25.8332
[108]   train-rmse:13.3281      eval-rmse:25.8613
[109]   train-rmse:13.2939      eval-rmse:25.8518
[110]   train-rmse:13.2502      eval-rmse:25.8212
[111]   train-rmse:13.2206      eval-rmse:25.8564
[112]   train-rmse:13.146       eval-rmse:25.9951
[113]   train-rmse:13.1158      eval-rmse:25.9855
[114]   train-rmse:13.096       eval-rmse:25.9957
[115]   train-rmse:13.0792      eval-rmse:25.98
[116]   train-rmse:13.0573      eval-rmse:25.9903
[117]   train-rmse:13.0148      eval-rmse:26.0717
[118]   train-rmse:12.9767      eval-rmse:26.0531
[119]   train-rmse:12.9491      eval-rmse:26.0158
[120]   train-rmse:12.9346      eval-rmse:26.0136
[121]   train-rmse:12.9192      eval-rmse:26.023
[122]   train-rmse:12.8968      eval-rmse:26.0096
[123]   train-rmse:12.872       eval-rmse:25.8982
[124]   train-rmse:12.8376      eval-rmse:25.9772
[125]   train-rmse:12.8071      eval-rmse:25.9944
[126]   train-rmse:12.7812      eval-rmse:26.0288
[127]   train-rmse:12.7347      eval-rmse:26.0162
[128]   train-rmse:12.7191      eval-rmse:26.0129
[129]   train-rmse:12.7057      eval-rmse:26.0226
[130]   train-rmse:12.6933      eval-rmse:26.0128
[131]   train-rmse:12.6788      eval-rmse:26.0388
[132]   train-rmse:12.6513      eval-rmse:26.0246
[133]   train-rmse:12.6333      eval-rmse:26.0355
[134]   train-rmse:12.6145      eval-rmse:26.0356
[135]   train-rmse:12.5804      eval-rmse:26.0778
[136]   train-rmse:12.5398      eval-rmse:26.1262
[137]   train-rmse:12.5201      eval-rmse:26.1371
[138]   train-rmse:12.4887      eval-rmse:26.1425
[139]   train-rmse:12.4393      eval-rmse:26.1555
[140]   train-rmse:12.4121      eval-rmse:26.1208
[141]   train-rmse:12.4001      eval-rmse:26.1305
[142]   train-rmse:12.3807      eval-rmse:26.1771
[143]   train-rmse:12.3687      eval-rmse:26.2002
[144]   train-rmse:12.3285      eval-rmse:26.2067
[145]   train-rmse:12.2866      eval-rmse:26.455
[146]   train-rmse:12.263       eval-rmse:26.4673
[147]   train-rmse:12.2358      eval-rmse:26.4695
[148]   train-rmse:12.212       eval-rmse:26.4337
[149]   train-rmse:12.1921      eval-rmse:26.3537
[150]   train-rmse:12.1591      eval-rmse:26.2685
[151]   train-rmse:12.1188      eval-rmse:26.2679
[152]   train-rmse:12.0857      eval-rmse:26.2664
[153]   train-rmse:12.0703      eval-rmse:26.2604
[154]   train-rmse:12.0443      eval-rmse:26.2408
[155]   train-rmse:12.0043      eval-rmse:26.2537
[156]   train-rmse:11.9875      eval-rmse:26.2538
[157]   train-rmse:11.969       eval-rmse:26.2912
[158]   train-rmse:11.9586      eval-rmse:26.3087
[159]   train-rmse:11.9303      eval-rmse:26.3243
[160]   train-rmse:11.9202      eval-rmse:26.333
[161]   train-rmse:11.8935      eval-rmse:26.3378
[162]   train-rmse:11.8781      eval-rmse:26.3069
[163]   train-rmse:11.8602      eval-rmse:26.3178
[164]   train-rmse:11.8284      eval-rmse:26.3649
[165]   train-rmse:11.8022      eval-rmse:26.3408
[166]   train-rmse:11.7672      eval-rmse:26.5739
[167]   train-rmse:11.7445      eval-rmse:26.5244
[168]   train-rmse:11.7146      eval-rmse:26.5405
[169]   train-rmse:11.7049      eval-rmse:26.5342
[170]   train-rmse:11.682       eval-rmse:26.5255
[171]   train-rmse:11.6564      eval-rmse:26.4535
[172]   train-rmse:11.6438      eval-rmse:26.4283
[173]   train-rmse:11.622       eval-rmse:26.4298
[174]   train-rmse:11.6133      eval-rmse:26.4289
[175]   train-rmse:11.591       eval-rmse:26.4172
[176]   train-rmse:11.564       eval-rmse:26.3708
[177]   train-rmse:11.5295      eval-rmse:26.3572
[178]   train-rmse:11.5153      eval-rmse:26.3572
[179]   train-rmse:11.4895      eval-rmse:26.3818
[180]   train-rmse:11.4644      eval-rmse:26.381
[181]   train-rmse:11.4423      eval-rmse:26.3753
[182]   train-rmse:11.413       eval-rmse:26.6195
[183]   train-rmse:11.3926      eval-rmse:26.6227
[184]   train-rmse:11.3735      eval-rmse:26.6159
[185]   train-rmse:11.3635      eval-rmse:26.6203
[186]   train-rmse:11.3468      eval-rmse:26.6174
